start_station,end_station,count,start_lat,start_lon,end_lat,end_lon
2nd at Folsom,2nd at South Park,240,37.785299,-122.396236,37.782259,-122.392738
San Francisco Caltrain 2 (330 Townsend),2nd at South Park,276,37.7766,-122.39547,37.782259,-122.392738
San Francisco Caltrain (Townsend at 4th),2nd at South Park,242,37.776617,-122.39526,37.782259,-122.392738
Temporary Transbay Terminal (Howard at Beale),2nd at South Park,270,37.789756,-122.394643,37.782259,-122.392738
Steuart at Market,2nd at South Park,351,37.794139,-122.394434,37.782259,-122.392738
Harry Bridges Plaza (Ferry Building),2nd at South Park,727,37.795392,-122.394203,37.782259,-122.392738
2nd at South Park,2nd at South Park,75,37.782259,-122.392738,37.782259,-122.392738
Embarcadero at Folsom,2nd at South Park,154,37.791464,-122.391034,37.782259,-122.392738
Spear at Folsom,2nd at South Park,92,37.790302,-122.390637,37.782259,-122.392738
2nd at Townsend,2nd at South Park,192,37.780526,-122.390288,37.782259,-122.392738
Embarcadero at Bryant,2nd at South Park,56,37.787152,-122.388013,37.782259,-122.392738
South Van Ness at Market,Embarcadero at Folsom,26,37.774814,-122.418954,37.791464,-122.391034
Golden Gate at Polk,Embarcadero at Folsom,17,37.781332,-122.418603,37.791464,-122.391034
San Francisco City Hall,Embarcadero at Folsom,9,37.77865,-122.418235,37.791464,-122.391034
Market at 10th,Embarcadero at Folsom,17,37.776619,-122.417385,37.791464,-122.391034
Civic Center BART (7th at Market),Embarcadero at Folsom,87,37.781039,-122.411748,37.791464,-122.391034
Powell at Post (Union Square),Embarcadero at Folsom,44,37.788446,-122.408499,37.791464,-122.391034
Powell Street BART,Embarcadero at Folsom,11,37.783871,-122.408433,37.791464,-122.391034
Grant Avenue at Columbus Avenue,Embarcadero at Folsom,510,37.7979,-122.405942,37.791464,-122.391034
5th at Howard,Embarcadero at Folsom,40,37.781752,-122.405127,37.791464,-122.391034
Market at 4th,Embarcadero at Folsom,82,37.786305,-122.404966,37.791464,-122.391034
Washington at Kearny,Embarcadero at Folsom,99,37.795425,-122.404767,37.791464,-122.391034
Post at Kearny,Embarcadero at Folsom,56,37.788975,-122.403452,37.791464,-122.391034
Embarcadero at Sansome,Embarcadero at Folsom,661,37.80477,-122.403234,37.791464,-122.391034
Commercial at Montgomery,Embarcadero at Folsom,73,37.794231,-122.402923,37.791464,-122.391034
Townsend at 7th,Embarcadero at Folsom,188,37.771058,-122.402717,37.791464,-122.391034
Yerba Buena Center of the Arts (3rd @ Howard),Embarcadero at Folsom,34,37.784878,-122.401014,37.791464,-122.391034
Broadway St at Battery St,Embarcadero at Folsom,95,37.798541,-122.400862,37.791464,-122.391034
Market at Sansome,Embarcadero at Folsom,249,37.789625,-122.400811,37.791464,-122.391034
Clay at Battery,Embarcadero at Folsom,36,37.795001,-122.39997,37.791464,-122.391034
Mechanics Plaza (Market at Battery),Embarcadero at Folsom,222,37.7913,-122.399051,37.791464,-122.391034
Embarcadero at Vallejo,Embarcadero at Folsom,135,37.799953,-122.398525,37.791464,-122.391034
Davis at Jackson,Embarcadero at Folsom,128,37.79728,-122.398436,37.791464,-122.391034
Howard at 2nd,Embarcadero at Folsom,114,37.786978,-122.398108,37.791464,-122.391034
Beale at Market,Embarcadero at Folsom,79,37.792251,-122.397086,37.791464,-122.391034
2nd at Folsom,Embarcadero at Folsom,98,37.785299,-122.396236,37.791464,-122.391034
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Folsom,1422,37.7766,-122.39547,37.791464,-122.391034
San Francisco Caltrain (Townsend at 4th),Embarcadero at Folsom,1409,37.776617,-122.39526,37.791464,-122.391034
Temporary Transbay Terminal (Howard at Beale),Embarcadero at Folsom,56,37.789756,-122.394643,37.791464,-122.391034
Steuart at Market,Embarcadero at Folsom,300,37.794139,-122.394434,37.791464,-122.391034
Harry Bridges Plaza (Ferry Building),Embarcadero at Folsom,103,37.795392,-122.394203,37.791464,-122.391034
2nd at South Park,Embarcadero at Folsom,133,37.782259,-122.392738,37.791464,-122.391034
Embarcadero at Folsom,Embarcadero at Folsom,126,37.791464,-122.391034,37.791464,-122.391034
Spear at Folsom,Embarcadero at Folsom,30,37.790302,-122.390637,37.791464,-122.391034
2nd at Townsend,Embarcadero at Folsom,607,37.780526,-122.390288,37.791464,-122.391034
Embarcadero at Bryant,Embarcadero at Folsom,469,37.787152,-122.388013,37.791464,-122.391034
South Van Ness at Market,Spear at Folsom,153,37.774814,-122.418954,37.790302,-122.390637
Golden Gate at Polk,Spear at Folsom,26,37.781332,-122.418603,37.790302,-122.390637
San Francisco City Hall,Spear at Folsom,22,37.77865,-122.418235,37.790302,-122.390637
Market at 10th,Spear at Folsom,116,37.776619,-122.417385,37.790302,-122.390637
Civic Center BART (7th at Market),Spear at Folsom,46,37.781039,-122.411748,37.790302,-122.390637
Powell at Post (Union Square),Spear at Folsom,111,37.788446,-122.408499,37.790302,-122.390637
Powell Street BART,Spear at Folsom,39,37.783871,-122.408433,37.790302,-122.390637
Grant Avenue at Columbus Avenue,Spear at Folsom,239,37.7979,-122.405942,37.790302,-122.390637
5th at Howard,Spear at Folsom,73,37.781752,-122.405127,37.790302,-122.390637
Market at 4th,Spear at Folsom,113,37.786305,-122.404966,37.790302,-122.390637
Washington at Kearny,Spear at Folsom,47,37.795425,-122.404767,37.790302,-122.390637
Post at Kearny,Spear at Folsom,66,37.788975,-122.403452,37.790302,-122.390637
Embarcadero at Sansome,Spear at Folsom,169,37.80477,-122.403234,37.790302,-122.390637
5th St at Folsom St,Spear at Folsom,8,37.780148,-122.403158,37.790302,-122.390637
Commercial at Montgomery,Spear at Folsom,206,37.794231,-122.402923,37.790302,-122.390637
Townsend at 7th,Spear at Folsom,195,37.771058,-122.402717,37.790302,-122.390637
Yerba Buena Center of the Arts (3rd @ Howard),Spear at Folsom,53,37.784878,-122.401014,37.790302,-122.390637
Broadway St at Battery St,Spear at Folsom,48,37.798541,-122.400862,37.790302,-122.390637
Market at Sansome,Spear at Folsom,154,37.789625,-122.400811,37.790302,-122.390637
Clay at Battery,Spear at Folsom,87,37.795001,-122.39997,37.790302,-122.390637
Mechanics Plaza (Market at Battery),Spear at Folsom,155,37.7913,-122.399051,37.790302,-122.390637
Embarcadero at Vallejo,Spear at Folsom,33,37.799953,-122.398525,37.790302,-122.390637
Davis at Jackson,Spear at Folsom,218,37.79728,-122.398436,37.790302,-122.390637
Howard at 2nd,Spear at Folsom,54,37.786978,-122.398108,37.790302,-122.390637
Beale at Market,Spear at Folsom,211,37.792251,-122.397086,37.790302,-122.390637
2nd at Folsom,Spear at Folsom,331,37.785299,-122.396236,37.790302,-122.390637
San Francisco Caltrain 2 (330 Townsend),Spear at Folsom,474,37.7766,-122.39547,37.790302,-122.390637
San Francisco Caltrain (Townsend at 4th),Spear at Folsom,608,37.776617,-122.39526,37.790302,-122.390637
Temporary Transbay Terminal (Howard at Beale),Spear at Folsom,61,37.789756,-122.394643,37.790302,-122.390637
Steuart at Market,Spear at Folsom,309,37.794139,-122.394434,37.790302,-122.390637
Harry Bridges Plaza (Ferry Building),Spear at Folsom,107,37.795392,-122.394203,37.790302,-122.390637
2nd at South Park,Spear at Folsom,98,37.782259,-122.392738,37.790302,-122.390637
Embarcadero at Folsom,Spear at Folsom,24,37.791464,-122.391034,37.790302,-122.390637
Spear at Folsom,Spear at Folsom,69,37.790302,-122.390637,37.790302,-122.390637
2nd at Townsend,Spear at Folsom,315,37.780526,-122.390288,37.790302,-122.390637
Embarcadero at Bryant,Spear at Folsom,147,37.787152,-122.388013,37.790302,-122.390637
South Van Ness at Market,2nd at Townsend,49,37.774814,-122.418954,37.780526,-122.390288
Golden Gate at Polk,2nd at Townsend,47,37.781332,-122.418603,37.780526,-122.390288
San Francisco City Hall,2nd at Townsend,82,37.77865,-122.418235,37.780526,-122.390288
Market at 10th,2nd at Townsend,189,37.776619,-122.417385,37.780526,-122.390288
Civic Center BART (7th at Market),2nd at Townsend,66,37.781039,-122.411748,37.780526,-122.390288
Powell at Post (Union Square),2nd at Townsend,158,37.788446,-122.408499,37.780526,-122.390288
Powell Street BART,2nd at Townsend,155,37.783871,-122.408433,37.780526,-122.390288
Grant Avenue at Columbus Avenue,2nd at Townsend,133,37.7979,-122.405942,37.780526,-122.390288
5th at Howard,2nd at Townsend,77,37.781752,-122.405127,37.780526,-122.390288
Market at 4th,2nd at Townsend,238,37.786305,-122.404966,37.780526,-122.390288
Washington at Kearny,2nd at Townsend,70,37.795425,-122.404767,37.780526,-122.390288
Post at Kearny,2nd at Townsend,98,37.788975,-122.403452,37.780526,-122.390288
Embarcadero at Sansome,2nd at Townsend,478,37.80477,-122.403234,37.780526,-122.390288
5th St at Folsom St,2nd at Townsend,15,37.780148,-122.403158,37.780526,-122.390288
Commercial at Montgomery,2nd at Townsend,86,37.794231,-122.402923,37.780526,-122.390288
Townsend at 7th,2nd at Townsend,565,37.771058,-122.402717,37.780526,-122.390288
Yerba Buena Center of the Arts (3rd @ Howard),2nd at Townsend,117,37.784878,-122.401014,37.780526,-122.390288
Broadway St at Battery St,2nd at Townsend,296,37.798541,-122.400862,37.780526,-122.390288
Market at Sansome,2nd at Townsend,1039,37.789625,-122.400811,37.780526,-122.390288
Clay at Battery,2nd at Townsend,278,37.795001,-122.39997,37.780526,-122.390288
Mechanics Plaza (Market at Battery),2nd at Townsend,187,37.7913,-122.399051,37.780526,-122.390288
Embarcadero at Vallejo,2nd at Townsend,204,37.799953,-122.398525,37.780526,-122.390288
Davis at Jackson,2nd at Townsend,409,37.79728,-122.398436,37.780526,-122.390288
Howard at 2nd,2nd at Townsend,532,37.786978,-122.398108,37.780526,-122.390288
Beale at Market,2nd at Townsend,447,37.792251,-122.397086,37.780526,-122.390288
2nd at Folsom,2nd at Townsend,620,37.785299,-122.396236,37.780526,-122.390288
San Francisco Caltrain 2 (330 Townsend),2nd at Townsend,306,37.7766,-122.39547,37.780526,-122.390288
San Francisco Caltrain (Townsend at 4th),2nd at Townsend,802,37.776617,-122.39526,37.780526,-122.390288
Temporary Transbay Terminal (Howard at Beale),2nd at Townsend,1233,37.789756,-122.394643,37.780526,-122.390288
Steuart at Market,2nd at Townsend,2136,37.794139,-122.394434,37.780526,-122.390288
Harry Bridges Plaza (Ferry Building),2nd at Townsend,2531,37.795392,-122.394203,37.780526,-122.390288
2nd at South Park,2nd at Townsend,231,37.782259,-122.392738,37.780526,-122.390288
Embarcadero at Folsom,2nd at Townsend,730,37.791464,-122.391034,37.780526,-122.390288
Spear at Folsom,2nd at Townsend,503,37.790302,-122.390637,37.780526,-122.390288
2nd at Townsend,2nd at Townsend,212,37.780526,-122.390288,37.780526,-122.390288
Embarcadero at Bryant,2nd at Townsend,297,37.787152,-122.388013,37.780526,-122.390288
South Van Ness at Market,Embarcadero at Bryant,13,37.774814,-122.418954,37.787152,-122.388013
Golden Gate at Polk,Embarcadero at Bryant,9,37.781332,-122.418603,37.787152,-122.388013
San Francisco City Hall,Embarcadero at Bryant,7,37.77865,-122.418235,37.787152,-122.388013
Market at 10th,Embarcadero at Bryant,22,37.776619,-122.417385,37.787152,-122.388013
Civic Center BART (7th at Market),Embarcadero at Bryant,19,37.781039,-122.411748,37.787152,-122.388013
Powell at Post (Union Square),Embarcadero at Bryant,80,37.788446,-122.408499,37.787152,-122.388013
Powell Street BART,Embarcadero at Bryant,34,37.783871,-122.408433,37.787152,-122.388013
Grant Avenue at Columbus Avenue,Embarcadero at Bryant,50,37.7979,-122.405942,37.787152,-122.388013
5th at Howard,Embarcadero at Bryant,14,37.781752,-122.405127,37.787152,-122.388013
Market at 4th,Embarcadero at Bryant,101,37.786305,-122.404966,37.787152,-122.388013
Washington at Kearny,Embarcadero at Bryant,45,37.795425,-122.404767,37.787152,-122.388013
Post at Kearny,Embarcadero at Bryant,50,37.788975,-122.403452,37.787152,-122.388013
Embarcadero at Sansome,Embarcadero at Bryant,496,37.80477,-122.403234,37.787152,-122.388013
Commercial at Montgomery,Embarcadero at Bryant,336,37.794231,-122.402923,37.787152,-122.388013
Townsend at 7th,Embarcadero at Bryant,211,37.771058,-122.402717,37.787152,-122.388013
Yerba Buena Center of the Arts (3rd @ Howard),Embarcadero at Bryant,54,37.784878,-122.401014,37.787152,-122.388013
Broadway St at Battery St,Embarcadero at Bryant,99,37.798541,-122.400862,37.787152,-122.388013
Market at Sansome,Embarcadero at Bryant,96,37.789625,-122.400811,37.787152,-122.388013
Clay at Battery,Embarcadero at Bryant,78,37.795001,-122.39997,37.787152,-122.388013
Mechanics Plaza (Market at Battery),Embarcadero at Bryant,320,37.7913,-122.399051,37.787152,-122.388013
Embarcadero at Vallejo,Embarcadero at Bryant,341,37.799953,-122.398525,37.787152,-122.388013
Davis at Jackson,Embarcadero at Bryant,118,37.79728,-122.398436,37.787152,-122.388013
Howard at 2nd,Embarcadero at Bryant,85,37.786978,-122.398108,37.787152,-122.388013
Beale at Market,Embarcadero at Bryant,310,37.792251,-122.397086,37.787152,-122.388013
2nd at Folsom,Embarcadero at Bryant,62,37.785299,-122.396236,37.787152,-122.388013
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Bryant,227,37.7766,-122.39547,37.787152,-122.388013
San Francisco Caltrain (Townsend at 4th),Embarcadero at Bryant,629,37.776617,-122.39526,37.787152,-122.388013
Temporary Transbay Terminal (Howard at Beale),Embarcadero at Bryant,164,37.789756,-122.394643,37.787152,-122.388013
Steuart at Market,Embarcadero at Bryant,769,37.794139,-122.394434,37.787152,-122.388013
Harry Bridges Plaza (Ferry Building),Embarcadero at Bryant,542,37.795392,-122.394203,37.787152,-122.388013
2nd at South Park,Embarcadero at Bryant,56,37.782259,-122.392738,37.787152,-122.388013
Embarcadero at Folsom,Embarcadero at Bryant,417,37.791464,-122.391034,37.787152,-122.388013
Spear at Folsom,Embarcadero at Bryant,115,37.790302,-122.390637,37.787152,-122.388013
2nd at Townsend,Embarcadero at Bryant,141,37.780526,-122.390288,37.787152,-122.388013
Embarcadero at Bryant,Embarcadero at Bryant,200,37.787152,-122.388013,37.787152,-122.388013
Palo Alto Caltrain Station,Palo Alto Caltrain Station,156,37.443988,-122.164759,37.443988,-122.164759
University and Emerson,Palo Alto Caltrain Station,20,37.444521,-122.163093,37.443988,-122.164759
Cowper at University,Palo Alto Caltrain Station,546,37.448598,-122.159504,37.443988,-122.164759
California Ave Caltrain Station,Palo Alto Caltrain Station,83,37.429082,-122.142805,37.443988,-122.164759
Park at Olive,Palo Alto Caltrain Station,132,37.4256839,-122.1377775,37.443988,-122.164759
San Antonio Shopping Center,Palo Alto Caltrain Station,2,37.400443,-122.108338,37.443988,-122.164759
San Antonio Caltrain Station,Palo Alto Caltrain Station,11,37.40694,-122.106758,37.443988,-122.164759
Mountain View City Hall,Palo Alto Caltrain Station,2,37.389218,-122.081896,37.443988,-122.164759
Charleston Park/ North Bayshore Area,Palo Alto Caltrain Station,3,37.420909,-122.080623,37.443988,-122.164759
S. Market St at Park Ave,Palo Alto Caltrain Station,1,37.332398,-121.890429,37.443988,-122.164759
Palo Alto Caltrain Station,University and Emerson,27,37.443988,-122.164759,37.444521,-122.163093
University and Emerson,University and Emerson,290,37.444521,-122.163093,37.444521,-122.163093
Cowper at University,University and Emerson,78,37.448598,-122.159504,37.444521,-122.163093
California Ave Caltrain Station,University and Emerson,73,37.429082,-122.142805,37.444521,-122.163093
Park at Olive,University and Emerson,37,37.4256839,-122.1377775,37.444521,-122.163093
San Antonio Shopping Center,University and Emerson,2,37.400443,-122.108338,37.444521,-122.163093
San Antonio Caltrain Station,University and Emerson,4,37.40694,-122.106758,37.444521,-122.163093
Charleston Park/ North Bayshore Area,University and Emerson,10,37.420909,-122.080623,37.444521,-122.163093
Palo Alto Caltrain Station,Cowper at University,483,37.443988,-122.164759,37.448598,-122.159504
University and Emerson,Cowper at University,41,37.444521,-122.163093,37.448598,-122.159504
Cowper at University,Cowper at University,63,37.448598,-122.159504,37.448598,-122.159504
California Ave Caltrain Station,Cowper at University,66,37.429082,-122.142805,37.448598,-122.159504
Park at Olive,Cowper at University,11,37.4256839,-122.1377775,37.448598,-122.159504
Charleston Park/ North Bayshore Area,Cowper at University,1,37.420909,-122.080623,37.448598,-122.159504
Palo Alto Caltrain Station,California Ave Caltrain Station,287,37.443988,-122.164759,37.429082,-122.142805
University and Emerson,California Ave Caltrain Station,83,37.444521,-122.163093,37.429082,-122.142805
Cowper at University,California Ave Caltrain Station,74,37.448598,-122.159504,37.429082,-122.142805
California Ave Caltrain Station,California Ave Caltrain Station,99,37.429082,-122.142805,37.429082,-122.142805
Park at Olive,California Ave Caltrain Station,46,37.4256839,-122.1377775,37.429082,-122.142805
San Antonio Shopping Center,California Ave Caltrain Station,11,37.400443,-122.108338,37.429082,-122.142805
San Antonio Caltrain Station,California Ave Caltrain Station,20,37.40694,-122.106758,37.429082,-122.142805
Mountain View City Hall,California Ave Caltrain Station,2,37.389218,-122.081896,37.429082,-122.142805
Charleston Park/ North Bayshore Area,California Ave Caltrain Station,3,37.420909,-122.080623,37.429082,-122.142805
Mountain View Caltrain Station,California Ave Caltrain Station,1,37.394358,-122.076713,37.429082,-122.142805
Palo Alto Caltrain Station,Park at Olive,138,37.443988,-122.164759,37.4256839,-122.1377775
University and Emerson,Park at Olive,32,37.444521,-122.163093,37.4256839,-122.1377775
Cowper at University,Park at Olive,17,37.448598,-122.159504,37.4256839,-122.1377775
California Ave Caltrain Station,Park at Olive,37,37.429082,-122.142805,37.4256839,-122.1377775
Park at Olive,Park at Olive,21,37.4256839,-122.1377775,37.4256839,-122.1377775
San Antonio Shopping Center,Park at Olive,2,37.400443,-122.108338,37.4256839,-122.1377775
San Antonio Caltrain Station,Park at Olive,9,37.40694,-122.106758,37.4256839,-122.1377775
Castro Street and El Camino Real,Park at Olive,1,37.385956,-122.083678,37.4256839,-122.1377775
Mountain View City Hall,Park at Olive,4,37.389218,-122.081896,37.4256839,-122.1377775
Charleston Park/ North Bayshore Area,Park at Olive,4,37.420909,-122.080623,37.4256839,-122.1377775
Mountain View Caltrain Station,Park at Olive,4,37.394358,-122.076713,37.4256839,-122.1377775
Middlefield Light Rail Station,Park at Olive,1,37.395337,-122.052476,37.4256839,-122.1377775
Palo Alto Caltrain Station,San Antonio Shopping Center,5,37.443988,-122.164759,37.400443,-122.108338
University and Emerson,San Antonio Shopping Center,5,37.444521,-122.163093,37.400443,-122.108338
California Ave Caltrain Station,San Antonio Shopping Center,5,37.429082,-122.142805,37.400443,-122.108338
Park at Olive,San Antonio Shopping Center,10,37.4256839,-122.1377775,37.400443,-122.108338
San Antonio Shopping Center,San Antonio Shopping Center,27,37.400443,-122.108338,37.400443,-122.108338
San Antonio Caltrain Station,San Antonio Shopping Center,389,37.40694,-122.106758,37.400443,-122.108338
Castro Street and El Camino Real,San Antonio Shopping Center,31,37.385956,-122.083678,37.400443,-122.108338
Mountain View City Hall,San Antonio Shopping Center,30,37.389218,-122.081896,37.400443,-122.108338
Charleston Park/ North Bayshore Area,San Antonio Shopping Center,13,37.420909,-122.080623,37.400443,-122.108338
Mountain View Caltrain Station,San Antonio Shopping Center,89,37.394358,-122.076713,37.400443,-122.108338
Palo Alto Caltrain Station,San Antonio Caltrain Station,4,37.443988,-122.164759,37.40694,-122.106758
University and Emerson,San Antonio Caltrain Station,3,37.444521,-122.163093,37.40694,-122.106758
California Ave Caltrain Station,San Antonio Caltrain Station,15,37.429082,-122.142805,37.40694,-122.106758
Park at Olive,San Antonio Caltrain Station,8,37.4256839,-122.1377775,37.40694,-122.106758
San Antonio Shopping Center,San Antonio Caltrain Station,375,37.400443,-122.108338,37.40694,-122.106758
San Antonio Caltrain Station,San Antonio Caltrain Station,44,37.40694,-122.106758,37.40694,-122.106758
Castro Street and El Camino Real,San Antonio Caltrain Station,4,37.385956,-122.083678,37.40694,-122.106758
Mountain View City Hall,San Antonio Caltrain Station,25,37.389218,-122.081896,37.40694,-122.106758
Charleston Park/ North Bayshore Area,San Antonio Caltrain Station,21,37.420909,-122.080623,37.40694,-122.106758
Mountain View Caltrain Station,San Antonio Caltrain Station,28,37.394358,-122.076713,37.40694,-122.106758
Middlefield Light Rail Station,San Antonio Caltrain Station,1,37.395337,-122.052476,37.40694,-122.106758
Palo Alto Caltrain Station,Castro Street and El Camino Real,1,37.443988,-122.164759,37.385956,-122.083678
University and Emerson,Castro Street and El Camino Real,2,37.444521,-122.163093,37.385956,-122.083678
California Ave Caltrain Station,Castro Street and El Camino Real,1,37.429082,-122.142805,37.385956,-122.083678
Park at Olive,Castro Street and El Camino Real,3,37.4256839,-122.1377775,37.385956,-122.083678
San Antonio Shopping Center,Castro Street and El Camino Real,30,37.400443,-122.108338,37.385956,-122.083678
San Antonio Caltrain Station,Castro Street and El Camino Real,10,37.40694,-122.106758,37.385956,-122.083678
Castro Street and El Camino Real,Castro Street and El Camino Real,68,37.385956,-122.083678,37.385956,-122.083678
Mountain View City Hall,Castro Street and El Camino Real,18,37.389218,-122.081896,37.385956,-122.083678
Charleston Park/ North Bayshore Area,Castro Street and El Camino Real,10,37.420909,-122.080623,37.385956,-122.083678
Mountain View Caltrain Station,Castro Street and El Camino Real,776,37.394358,-122.076713,37.385956,-122.083678
Middlefield Light Rail Station,Castro Street and El Camino Real,1,37.395337,-122.052476,37.385956,-122.083678
Palo Alto Caltrain Station,Mountain View City Hall,1,37.443988,-122.164759,37.389218,-122.081896
University and Emerson,Mountain View City Hall,2,37.444521,-122.163093,37.389218,-122.081896
Cowper at University,Mountain View City Hall,2,37.448598,-122.159504,37.389218,-122.081896
California Ave Caltrain Station,Mountain View City Hall,3,37.429082,-122.142805,37.389218,-122.081896
San Antonio Shopping Center,Mountain View City Hall,27,37.400443,-122.108338,37.389218,-122.081896
San Antonio Caltrain Station,Mountain View City Hall,31,37.40694,-122.106758,37.389218,-122.081896
Castro Street and El Camino Real,Mountain View City Hall,34,37.385956,-122.083678,37.389218,-122.081896
Mountain View City Hall,Mountain View City Hall,57,37.389218,-122.081896,37.389218,-122.081896
Charleston Park/ North Bayshore Area,Mountain View City Hall,17,37.420909,-122.080623,37.389218,-122.081896
Mountain View Caltrain Station,Mountain View City Hall,1186,37.394358,-122.076713,37.389218,-122.081896
Middlefield Light Rail Station,Mountain View City Hall,5,37.395337,-122.052476,37.389218,-122.081896
Palo Alto Caltrain Station,Charleston Park/ North Bayshore Area,6,37.443988,-122.164759,37.420909,-122.080623
University and Emerson,Charleston Park/ North Bayshore Area,5,37.444521,-122.163093,37.420909,-122.080623
Cowper at University,Charleston Park/ North Bayshore Area,2,37.448598,-122.159504,37.420909,-122.080623
California Ave Caltrain Station,Charleston Park/ North Bayshore Area,7,37.429082,-122.142805,37.420909,-122.080623
Park at Olive,Charleston Park/ North Bayshore Area,1,37.4256839,-122.1377775,37.420909,-122.080623
San Antonio Shopping Center,Charleston Park/ North Bayshore Area,16,37.400443,-122.108338,37.420909,-122.080623
San Antonio Caltrain Station,Charleston Park/ North Bayshore Area,41,37.40694,-122.106758,37.420909,-122.080623
Castro Street and El Camino Real,Charleston Park/ North Bayshore Area,19,37.385956,-122.083678,37.420909,-122.080623
Mountain View City Hall,Charleston Park/ North Bayshore Area,24,37.389218,-122.081896,37.420909,-122.080623
Charleston Park/ North Bayshore Area,Charleston Park/ North Bayshore Area,116,37.420909,-122.080623,37.420909,-122.080623
Mountain View Caltrain Station,Charleston Park/ North Bayshore Area,120,37.394358,-122.076713,37.420909,-122.080623
Middlefield Light Rail Station,Charleston Park/ North Bayshore Area,9,37.395337,-122.052476,37.420909,-122.080623
Palo Alto Caltrain Station,Mountain View Caltrain Station,4,37.443988,-122.164759,37.394358,-122.076713
University and Emerson,Mountain View Caltrain Station,2,37.444521,-122.163093,37.394358,-122.076713
Cowper at University,Mountain View Caltrain Station,1,37.448598,-122.159504,37.394358,-122.076713
California Ave Caltrain Station,Mountain View Caltrain Station,3,37.429082,-122.142805,37.394358,-122.076713
Park at Olive,Mountain View Caltrain Station,6,37.4256839,-122.1377775,37.394358,-122.076713
San Antonio Shopping Center,Mountain View Caltrain Station,61,37.400443,-122.108338,37.394358,-122.076713
San Antonio Caltrain Station,Mountain View Caltrain Station,38,37.40694,-122.106758,37.394358,-122.076713
Castro Street and El Camino Real,Mountain View Caltrain Station,854,37.385956,-122.083678,37.394358,-122.076713
Mountain View City Hall,Mountain View Caltrain Station,1119,37.389218,-122.081896,37.394358,-122.076713
Charleston Park/ North Bayshore Area,Mountain View Caltrain Station,144,37.420909,-122.080623,37.394358,-122.076713
Mountain View Caltrain Station,Mountain View Caltrain Station,169,37.394358,-122.076713,37.394358,-122.076713
Middlefield Light Rail Station,Mountain View Caltrain Station,32,37.395337,-122.052476,37.394358,-122.076713
San Antonio Caltrain Station,Middlefield Light Rail Station,1,37.40694,-122.106758,37.395337,-122.052476
Castro Street and El Camino Real,Middlefield Light Rail Station,3,37.385956,-122.083678,37.395337,-122.052476
Mountain View City Hall,Middlefield Light Rail Station,5,37.389218,-122.081896,37.395337,-122.052476
Mountain View Caltrain Station,Middlefield Light Rail Station,66,37.394358,-122.076713,37.395337,-122.052476
Middlefield Light Rail Station,Middlefield Light Rail Station,17,37.395337,-122.052476,37.395337,-122.052476
Japantown,Middlefield Light Rail Station,1,37.348742,-121.894715,37.395337,-122.052476
Mountain View Caltrain Station,Santa Clara County Civic Center,1,37.394358,-122.076713,37.352601,-121.905733
Santa Clara County Civic Center,Santa Clara County Civic Center,31,37.352601,-121.905733,37.352601,-121.905733
San Jose Diridon Caltrain Station,Santa Clara County Civic Center,19,37.329732,-121.901782,37.352601,-121.905733
Arena Green / SAP Center,Santa Clara County Civic Center,6,37.332692,-121.900084,37.352601,-121.905733
Ryland Park,Santa Clara County Civic Center,168,37.342725,-121.895617,37.352601,-121.905733
Santa Clara at Almaden,Santa Clara County Civic Center,3,37.333988,-121.894902,37.352601,-121.905733
Japantown,Santa Clara County Civic Center,6,37.348742,-121.894715,37.352601,-121.905733
San Pedro Square,Santa Clara County Civic Center,50,37.336721,-121.894074,37.352601,-121.905733
Adobe on Almaden,Santa Clara County Civic Center,3,37.331415,-121.8932,37.352601,-121.905733
St James Park,Santa Clara County Civic Center,11,37.339301,-121.889937,37.352601,-121.905733
San Jose Civic Center,Santa Clara County Civic Center,12,37.330698,-121.888979,37.352601,-121.905733
Paseo de San Antonio,Santa Clara County Civic Center,2,37.333798,-121.886943,37.352601,-121.905733
San Salvador at 1st,Santa Clara County Civic Center,6,37.330165,-121.885831,37.352601,-121.905733
MLK Library,Santa Clara County Civic Center,4,37.335885,-121.88566,37.352601,-121.905733
SJSU - San Salvador at 9th,Santa Clara County Civic Center,1,37.333955,-121.877349,37.352601,-121.905733
Townsend at 7th,San Jose Diridon Caltrain Station,1,37.771058,-122.402717,37.329732,-121.901782
San Antonio Shopping Center,San Jose Diridon Caltrain Station,1,37.400443,-122.108338,37.329732,-121.901782
Charleston Park/ North Bayshore Area,San Jose Diridon Caltrain Station,1,37.420909,-122.080623,37.329732,-121.901782
Santa Clara County Civic Center,San Jose Diridon Caltrain Station,13,37.352601,-121.905733,37.329732,-121.901782
San Jose Diridon Caltrain Station,San Jose Diridon Caltrain Station,67,37.329732,-121.901782,37.329732,-121.901782
Arena Green / SAP Center,San Jose Diridon Caltrain Station,11,37.332692,-121.900084,37.329732,-121.901782
Ryland Park,San Jose Diridon Caltrain Station,306,37.342725,-121.895617,37.329732,-121.901782
Santa Clara at Almaden,San Jose Diridon Caltrain Station,932,37.333988,-121.894902,37.329732,-121.901782
Japantown,San Jose Diridon Caltrain Station,374,37.348742,-121.894715,37.329732,-121.901782
San Pedro Square,San Jose Diridon Caltrain Station,396,37.336721,-121.894074,37.329732,-121.901782
